id,label
n5046,"Boshoff M., 2008, S African J Inform M, V10"
n5047,"Tapscott D, 2006, Wikinomics Mass Coll"
n5048,"Andresen E, 2006, 22 Imp C Mil"
n5049,"*clearswift, 2007, Dem Web 2 0 Opp Thre"
n5050,"*messagelabs, 2007, Soc Netw Brav New Wo"
n5051,"*clearswift, 2007, 15 Comm Mist Web Sec"
n5052,"Ibm, 2007, Ach Tang Bus Ben Soc"
n5053,"Gorge M, 2007, Comput Fraud Secur, P6, Doi 10.1016/s1361-3723(07)70089-1"
n5054,"*clearswift, 2007, Dat Leak Stealth Thr"
n5055,"Burger E, 2007, S African J Inform M, V9"
n5056,"*netconsent Ltd, 2004, Empl Int Acc Eff Man"
n5057,"Godwin-jones R, 2006, Lang Learn Technol, V10, P8"
n5058,"Ariyur K., 2008, Wikinomics Playbook"
n5059,"Cairncross F., 2001, Death Distance 2 0 C"
n5060,"Rosen C, 2007, New Atlantis, V17, P15"
n5061,"Benkler Y., 2006, Wealth Networks Soci"
n5062,"Matuszak G., 2007, Enterprise 2 0 Fad F"
n5063,"Leitch S., 2006, P 4 Austr Inf Sec Ma, P184"
n5064,"Orlikowski Wj, 2002, Organ Sci, V13, P249, Doi 10.1287/orsc.13.3.249.2776"
n5065,"Smith M., 1999, Communities Cyberspa"
n5066,"Leonard As, 2008, J Organ Behav, V29, P573, Doi 10.1002/job.488"
n5067,"Kanter Rm, 1977, Am J Sociol, V82, P965, Doi 10.1086/226425"
n5068,"Denby D, 1997, New Yorker 0922, P21"
n5069,"Krackhardt D, 1993, Harvard Bus Rev, V71, P104"
n5070,"Marshall E, 1998, Science, V282, P654, Doi 10.1126/science.282.5389.654"
n5071,"Ely Rj, 2001, Admin Sci Quart, V46, P229, Doi 10.2307/2667087"
n5072,"Ridgeway Cl, 1986, Am Sociol Rev, V51, P603, Doi 10.2307/2095487"
n5073,"Mcguire Wj, 1976, J Pers Soc Psychol, V33, P743, Doi 10.1037//0022-3514.33.6.743"
n5074,"Campbell Dt, 1979, Am Psychol, V4, P409"
n5075,"Ting-toomey S, 2000, Int J Intercult Rel, V24, P47, Doi 10.1016/s0147-1767(99)00023-1"
n5076,"Berger J, 1980, Annu Rev Sociol, V6, P479, Doi 10.1146/annurev.so.06.080180.002403"
n5077,"Nelson Lj, 1995, Psychol Sci, V6, P246, Doi 10.1111/j.1467-9280.1995.tb00600.x"
n5078,"Yanow D, 2003, Constructing Race Et"
n5079,"Mcguire Wj, 1983, Adv Expt Social Psyc, V16"
n5080,"Stinchcombe A.l., 1987, Constructing Social"
n5081,"Tajfel H., 1985, Psychol Intergroup R, P7"
n5082,"Karsten M. F., 2006, Management Gender Ra"
n5083,"Ely Rj, 1995, Acad Manage J, V38, P589, Doi 10.2307/256740"
n5084,"Hughes Ec, 1963, Am Sociol Rev, V28, P879, Doi 10.2307/2090308"
n5085,"Major B, 2002, J Pers Soc Psychol, V82, P269, Doi 10.1037//0022-3514.82.3.269"
n5086,"Goldberg Dt, 1992, Ethnic Racial Stud, V15, P543"
n5087,"Fairhurst Gt, 1983, Acad Manage J, V26, P353, Doi 10.2307/255983"
n5088,"Collins R, 1998, Sociology Philos Glo"
n5089,"Mcguire W.j., 1984, Personality Predicti, P73"
n5090,"Hughes Ec, 1946, Am Sociol Rev, V11, P512, Doi 10.2307/2087257"
n5091,"Tsui As, 2007, J Manage, V33, P426, Doi 10.1177/0149206307300818"
n5092,"Kane Tj, 2003, Science, V302, P572"
n5093,"Borgatti Sp, 2002, Netdraw 1 0"
n5094,"Chatters Lm, 1994, J Comp Fam Stud, V25, P297"
n5095,"Sherif M, 1954, Robbers Cave Expt In"
n5096,"Borgatti S. P., 1992, Ucinet 4 Version 1 0"
n5097,"[anonymous], 1996, Res Pers H"
n5098,"Pavlov I.p., 1928, Lect Conditioned Ref"
n5099,"Park Re, 1939, Race Culture"
n5100,"Gaines So, 1997, J Pers Soc Psychol, V72, P1460, Doi 10.1037/0022-3514.72.6.1460"
n5101,"Rothman S, 2003, Int J Public Opinion, V35, P8"
n5102,"Delgado M, 1980, Young Children, V35, P26"
n5103,"Freeman Lc, 2004, Dev Social Network A"
n5104,"Ridgeway C, 1991, Soc Forces, V70, P367, Doi 10.2307/2580244"
n5105,"Mcguire Wj, 1978, J Pers Soc Psychol, V36, P511, Doi 10.1037/0022-3514.36.5.511"
n5106,"Proudford K., 2006, Hdb Workplace Divers, P323"
n5107,"*nat Pub Rad, 2007, Leg Aff Pars High Co"
n5108,"Yoder Jd, 1991, Gender Soc, V5, P178, Doi 10.1177/089124391005002003"
n5109,"Gersick Cjg, 2000, Acad Manage J, V43, P1026, Doi 10.2307/1556333"
n5110,"Swieringa Rj, 1982, J Accounting Res, V20, P56, Doi 10.2307/2674675"
n5111,"Harrison R, 2006, Culture Demography O"
n5112,"Moynihan Dp, 2008, J Publ Adm Res Theor, V18, P205, Doi 10.1093/jopart/mum013"
n5113,"Meglino Bm, 1998, J Manage, V24, P351, Doi 10.1177/014920639802400304"
n5114,"Blau Fd, 1981, Ind Labor Relat Rev, V34, P563, Doi 10.2307/2522478"
n5115,"Aiken M, 1968, Am Sociol Rev, V33, P912, Doi 10.2307/2092683"
n5116,"Gouldner A. W., 1954, Patterns Ind Bureauc"
n5117,"Stremmel A. J., 1991, Early Childhood Res, V6, P285, Doi 10.1016/0885-2006(91)90013-b"
n5118,"Brewer G. A., 1998, J Publ Adm Res Theor, V3, P413"
n5119,"Cable Dm, 1996, Organ Behav Hum Dec, V67, P294, Doi 10.1006/obhd.1996.0081"
n5120,"Ezra M, 1996, Public Admin Rev, V56, P174, Doi 10.2307/977205"
n5121,"Smith Cb, 1979, Admin Sci Quart, V24, P362, Doi 10.2307/2989918"
n5122,"Iverson Rd, 2003, Ind Relat, V42, P101, Doi 10.1111/1468-232x.00279"
n5123,"Cotton Jl, 1986, Acad Manage Rev, V11, P55, Doi 10.2307/258331"
n5124,"Gaertner Sf, 1997, Int J Intercultural, V20, P271"
n5125,"Huang Ic, 2003, Public Pers Manage, V32, P519"
n5126,"Muchinsky Pm, 1980, J Vocat Behav, V17, P263, Doi 10.1016/0001-8791(80)90022-6"
n5127,"Oreilly C, 1986, J Appl Psychol, V71, P492, Doi 10.1037/0021-9010.71.3.492"
n5128,"Kaufman Herbert, 1960, Forest Ranger Study"
n5129,"Chatman Ja, 1991, Admin Sci Quart, V36, P459, Doi 10.2307/2393204"
n5130,"Maertz Cp, 2004, J Manage, V30, P667, Doi 10.1016/j.jm.2004.04.001"
n5131,"Kernaghan K, 2003, Public Admin Rev, V63, P711, Doi 10.1111/1540-6210.00334"
n5132,"Merton R.k., 1968, Social Theory Social"
n5133,"Oreilly Ca, 1991, Acad Manage J, V34, P487"
n5134,"Ting Y, 1997, Public Pers Manage, V26, P313"
n5135,"Dobni D, 2000, J Bus Res, V47, P91, Doi 10.1016/s0148-2963(98)00058-7"
n5136,"Kim M, 1999, Hum Relat, V52, P584"
n5137,"Durst S. L., 1999, Rev Public Pers Adm, V19, P19, Doi 10.1177/0734371x9901900302"
n5138,"Schneider B, 1987, Pers Psychol, V40, P437, Doi 10.1111/j.1744-6570.1987.tb00609.x"
n5139,"Gerhart B, 1990, J Appl Psychol, V75, P467, Doi 10.1037//0021-9010.75.5.467"
n5140,"Mobley Wh, 1979, Psychol Bull, V86, P493, Doi 10.1037/0033-2909.86.3.493"
n5141,"National Commission On The Public Service, 2003, Urg Bus Am Rev Fed G"
n5142,"Selden Sally Coleman, 2000, Rev Public Pers Adm, V20, P63, Doi 10.1177/0734371x0002000206"
n5143,"Cordes Cl, 1993, Acad Manage Rev, V18, P621, Doi 10.2307/258593"
n5144,"Michaels Ce, 1982, J Appl Psychol, V67, P53, Doi 10.1037//0021-9010.67.1.53"
n5145,"Verquer Ml, 2003, J Vocat Behav, V63, P473, Doi 10.1016/s0001-8791(02)00036-2"
n5146,"Parker V. A., 2002, J Appl Behav Sci, V38, P276, Doi Doi 10.1177/0021886302038003002"
n5147,"Vandenberghe C, 1999, J Organ Behav, V20, P175, Doi 10.1002/(sici)1099-1379(199903)20:2<175::aid-job882>3.0.co;2-e"
n5148,"Allen Nj, 1990, J Occup Psychol, V63, P1"
n5149,"Bertelli Am, 2007, J Publ Adm Res Theor, V17, P235, Doi 10.1093/jopart/mul003"
n5150,"Kellough J. E., 1995, Rev Public Pers Adm, V15, P15"
n5151,"Hochwarter Wa, 1999, J Vocat Behav, V55, P277, Doi 10.1006/jvbe.1999.1684"
n5152,"Shaw Jd, 1998, Acad Manage J, V41, P511, Doi 10.2307/256939"
n5153,"Kristof Al, 1996, Pers Psychol, V49, P1, Doi 10.1111/j.1744-6570.1996.tb01790.x"
n5154,"Saks Am, 1997, Pers Psychol, V50, P395, Doi 10.1111/j.1744-6570.1997.tb00913.x"
n5155,"Rhoades L, 2002, J Appl Psychol, V87, P698, Doi 10.1037//0021-9010.87.4.698"
n5156,"Wanous Jp, 2001, Organ Res Methods, V4, P361, Doi 10.1177/109442810144003"
n5157,"Elfenbein Ha, 2007, Group Organ Manage, V32, P109, Doi 10.1177/1059601106286882"
n5158,"Lee Sy, In Press Public Adm"
n5159,"Kim Sc, 2005, Polym-korea, V29, P1"
n5160,"Perry Jl, 1990, Public Admin Rev, V50, P367, Doi 10.2307/976618"
n5161,"Eisenberger R, 2001, J Appl Psychol, V86, P42, Doi 10.1037/0021-9010.86.1.42"
n5162,"Lewis Gb, 1989, Am Rev Public Adm, V19, P13, Doi 10.1177/027507408901900102"
n5163,"Mitchell Tr, 2001, Acad Manage J, V44, P1102, Doi 10.2307/3069391"
n5164,"Mossholder K. W., 2005, Acad Manage J, V48, P807"
n5165,"Light P. C., 1999, New Public Service"
n5166,"Dalton Dr, 1999, Hum Relat, V52, P1337, Doi 10.1177/001872679905201006"
n5167,"Granovetter M.s., 1974, Getting Job Study Co"
n5168,"Wilson James Q., 2000, Bureaucracy What Gov"
n5169,"Koberg Cs, 1987, J Bus Res, V15, P397, Doi 10.1016/0148-2963(87)90009-9"
n5170,"Mcculloch M., 2001, 16 Ann C Soc Ind Org"
n5171,"Ingersoll Rm, 2001, Am Educ Res J, V38, P499, Doi 10.3102/00028312038003499"
n5172,"Rynes Sl, 2002, Acad Manage Exec, V16, P92"
n5173,"Kim Sh, 2005, Am Rev Public Adm, V35, P137, Doi 10.1177/0275074004273150"
n5174,"March J., 1995, Democratic Governanc"
n5175,"Lewis Gb, 1991, Public Admin Rev, V51, P145, Doi 10.2307/977108"
n5176,"Wright Be, 2003, Am Rev Public Adm, V33, P70, Doi 10.1177/0275074002250254"
n5177,"Cook Jd, 1981, Experience Work Comp"
n5178,"Balfour D. L, 1996, Public Productivity, V19, P256, Doi Doi 10.2307/3380574"
n5179,"Kim S, 2002, Public Admin Rev, V62, P231, Doi 10.1111/0033-3352.00173"
n5180,"Mobley Wh, 1977, J Appl Psychol, V62, P237, Doi 10.1037/0021-9010.62.2.237"
n5181,"Leonard Js, 1987, J Labor Econ, V5, Ps136, Doi 10.1086/298169"
n5182,"Higgins Mc, 2001, J Organ Behav, V22, P595, Doi 10.1002/job.104"
n5183,"Brown W. A., 2003, Nonprofit Management, V14, P5, Doi Doi 10.1002/nml.18"
n5184,"Curry D, 2005, Child Youth Serv Rev, V27, P931, Doi 10.1016/j.childyouth.2004.12.008"
n5185,"Meier Kj, 2003, Public Admin Rev, V63, P689, Doi 10.1111/1540-6210.00332"
n5186,"Gould-williams J, 2004, Public Admin, V82, P63, Doi 10.1111/j.0033-3298.2004.00383.x"
n5187,"Lazear Ep, 1999, J Labor Econ, V17, P199, Doi 10.1086/209918"
n5188,"Crewson P. E., 1997, J Publ Adm Res Theor, V4, P499, Doi Doi 10.1093/oxfordjournals.jpart.a024363"
n5189,"Spector P E, 1998, J Occup Health Psychol, V3, P356, Doi 10.1037//1076-8998.3.4.356"
n5190,"Park Hy, 1994, Hum Relat, V47, P353, Doi 10.1177/001872679404700306"
n5191,"Cohen A, 1993, Acad Manage J, V36, P1140, Doi 10.2307/256650"
n5192,"Naff Katherine C., 1999, Rev Public Pers Adm, V19, P5, Doi Doi 10.1177/0734371x9901900402"
n5193,"Grant Am, 2007, Acad Manage Rev, V32, P393"
n5194,"Ito Jk, 2003, Public Pers Manage, V32, P1"
n5195,"Barak Mem, 2001, Soc Serv Rev, V75, P625"
n5196,"Arthur Jb, 1994, Acad Manage J, V37, P670, Doi 10.2307/256705"
n5197,"Ashton W, 2008, J Ind Ecol, V12, P34, Doi 10.1111/j.1530-9290.2008.00002.x"
n5198,"Jacobsen N. B., 2005, Ec Ind Ecology Mat S"
n5199,"Scott Wr, 2004, Annu Rev Sociol, V30, P1, Doi 10.1146/annurev.soc.30.012703.110644"
n5200,"Harrison B, 1996, Econ Geogr, V72, P233, Doi 10.2307/144400"
n5201,"Borgatti Sp, 2002, Ucinet Windows Softw, V6"
n5202,"Cohen-rosenthal E, 2000, Am Behav Sci, V44, P245, Doi 10.1177/0002764200044002007"
n5203,"*adm Fom Ec, 1973, Fin Env Imp Stat Inl"
n5204,"Desrochers Pierre, 2001, Journal Of Industrial Ecology, V5, P29, Doi 10.1162/10881980160084024"
n5205,"*micr Corp, 2002, 1026272625 Micr Corp"
n5206,"Porter M. E., 1998, Competition"
n5207,"Mcmahon Sm, 2001, Science, V293, P1604, Doi 10.1126/science.1062026"
n5208,"*zer Em Res In, 2005, Zeri Cas Stud Montf"
n5209,"Baas Lw, 2004, J Clean Prod, V12, P1073, Doi 10.1016/j.jclepro.2004.02.005"
n5210,"Chertow Mr, 2000, Annu Rev Energ Env, V25, P313, Doi 10.1146/annurev.energy.25.1.313"
n5211,"Howardgrenville J, 2006, In Press Dynamics In"
n5212,"White Hc, 1976, Am J Sociol, V81, P738"
n5213,"Jacobsen N, 2005, 11 Ann Int Sust Dev"
n5214,"Dekker D., 2005, Working Paper Series"
n5215,"Ashton Ws, 2003, Thesis Yale U New Ha"
n5216,"Brieger Rl, 2002, Worksh Summ Pap Wash"
n5217,"*spss Inc, 2005, Spss 14 0 Wind Grad"
n5218,"Van Beers D, 2007, J Ind Ecol, V11, P55"
n5219,"Gibbs D., 2003, Local Ec, V18, P222, Doi 10.1080/0269094032000114595"
n5220,"Ehrenfeld J., 2002, Hdb Ind Ecology"
n5221,"*us Cens Bur, 2005, 2002 Ec Cens Isl Ar"
n5222,"Wellman B., 1988, Social Structures Ne"
n5223,"Hoffman Aj, 2003, Organ Environ, V16, P66, Doi 10.1177/1086026602250219"
n5224,"Chertow Mr, 2007, J Ind Ecol, V11, P11, Doi 10.1162/jiec.2007.1110"
n5225,"Markusen A, 1996, Econ Geogr, V72, P293, Doi 10.2307/144402"
n5226,"Frosch Ra, 1989, Sci Am, V261, P144"
n5227,"Gibbs D, 2005, Reg Stud, V39, P171, Doi 10.1080/003434005200059959"
n5228,"Scott Aj, 2004, J Econ Geogr, V4, P479, Doi 10.1093/jnlecg/lbh038"
n5229,"Gordon Ir, 2000, Urban Stud, V37, P513"
n5230,"Vanberkel R, 2004, Ind Symb Res S Yal A"
n5231,"Sanchez Jma, 2008, Convergencia, V15, P169"
n5232,"2004, Org Defensa Derechos"
n5233,"Aranda J, 2006, Construction Movimie"
n5234,"Pakman M, 1999, Metodos Tecnicas Cul"
n5235,"Canales M., 1999, Metodos Tecnicas Cua"
n5236,"Larana E, 1999, Construccion Movimie"
n5237,"2004, Comite Maestros Soli"
n5238,"Martinez V, 2004, Modelo Redes Sociale"
n5239,"Bahia Sos, 2005, Nuestra Lucha"
n5240,"2004, Soc Proteccion Anima"
n5241,"Melucci Alberto, 1994, Nuevos Movimientos S"
n5242,"Makowsky S, 1996, Estudios Sociologico"
n5243,"2001, Acapulco"
n5244,"Dediputados C, 2004, Dictamen Exhorte Sem"
n5245,"Chihu A, 2006, Anal Marcos Sociolog"
n5246,"2004, Grupo Ecologista Nue"
n5247,"2004, Colegio Abogados"
n5248,"Thiebaut C., 1998, Vindicacion Ciudadan"
n5249,"2001, Costa Libre"
n5250,"*secr Com Transp, 2005, List Ac"
n5251,"Castorina J, 1993, Explicacion Modelos"
n5252,"Navarro C, 1999, Psicologia Social, V2"
n5253,"Cazes J, 1999, Creacion Alternativa"
n5254,"Saidon O, 1995, Redes Lenguaje Vincu"
n5255,"1995, Costa Libre"
n5256,"*semarnap, 1997, Ley Gen Eq Ec Prot A"
n5257,"Ferreira M, 2005, Rev Nomadas, V11"
n5258,"Bourdieu P, 2004, Oficio Sociologo"
n5259,"Valverde S, 2007, Phys Rev E, V76, Doi 10.1103/physreve.76.046118"
n5260,"Valverde S, 2006, Ieee Intell Syst, V21, P36, Doi 10.1109/mis.2006.34"
n5261,"Jensen Hj, 1998, Self Org Criticality"
n5262,"Braha D, 2006, Complex Eng Systems"
n5263,"Goh Ki, 2005, Phys Rev E, V72, Doi 10.1103/physreve.72.017103"
n5264,"Adar E, 2004, P Www2004 Worksh Web"
n5265,"Guimera R, 2003, Phys Rev E, V68, Doi 10.1103/physreve.68.065103"
n5266,"Goh Ki, 2006, Phys Rev E, V73, Doi 10.1103/physreve.73.066123"
n5267,"Valverde S, 2007, Epl-europhys Lett, V77, Doi 10.1209/0295-5075/77/20002"
n5268,"Corominas-murtra B, 2007, Epl-europhys Lett, V77, Doi 10.1209/0295-5075/77/18004"
n5269,"Dorogovtsev S.n., 2003, Evolution Networks B"
n5270,"Myers Cr, 2003, Phys Rev E, V68, Doi 10.1103/physreve.68.046116"
n5271,"Arenas A, 2004, Eur Phys J B, V38, P373, Doi 10.1140/epjb/e2004-00130-1"
n5272,"Dorogovtsev Sn, 2002, Phys Rev E, V65, Doi 10.1103/physreve.65.066122"
n5273,"Hubermann B, 1988, Ecology Computation"
n5274,"Mockus A, 2002, Acm T Softw Eng Meth, V11, P309, Doi 10.1145/567793.567795"
n5275,"Dodds Ps, 2003, P Natl Acad Sci Usa, V100, P12516, Doi 10.1073/pnas.1534702100"
n5276,"Ebel H, 2002, Phys Rev E, V66, Doi 10.1103/physreve.66.035103"
n5277,"Lerner J, 2002, J Ind Econ, V50, P197"
n5278,"Myers Cr, 2005, Epl-europhys Lett, V72, P858"
n5279,"Krishnamurthy S, 2002, 1 Monday, V7, P6"
n5280,"Sole Rv, 2001, Physica A, V289, P595, Doi 10.1016/s0378-4371(00)00536-7"
n5281,"Ball Ph., 2004, Critical Mass One Th"
n5282,"Jeong H, 2003, Europhys Lett, V61, P567, Doi 10.1209/epl/i2003-00166-9"
n5283,"Caldarelli G, 2004, Phys Rev E, V70, Doi 10.1103/physreve.70.027102"
n5284,"Crowston K., 2005, 1 Monday, V10, P2, Doi [doi 10.5210/fm.v10i2.1207, 10.5210/fm.v10i2.1207]"
n5285,"Valverde S, 2005, Phys Rev E, V72, Doi 10.1103/physreve.72.026107"
n5286,"Huberman Ba, 1987, Artif Intell, V33, P155, Doi 10.1016/0004-3702(87)90033-6"
n5287,"Zhou S, 2007, New J Phys, V9, Doi 10.1088/1367-2630/9/6/173"
n5288,"Zhou S, 2004, Ieee Commun Lett, V8, P180, Doi 10.1109/lcomm.2004.823426"
n5289,"Goh Ki, 2001, Phys Rev Lett, V87, Doi 10.1103/physrevlett.87.278701"
n5290,"Raymond E. S., 1998, 1 Monday, V3, P3"
n5291,"Braha D, 2004, Phys Rev E, V69, Doi 10.1103/physreve.69.016113"
n5292,"Colizza V, 2006, Nat Phys, V2, P110, Doi 10.1038/nphys209"
n5293,"Stewart D, 2005, Am Sociol Rev, V70, P823"
n5294,"Vazquez A, 2002, Phys Rev E, V65, Doi 10.1103/physreve.65.066130"
n5295,"Adamic L. A., 2003, 1 Monday, V8, P6"
n5296,"Valverde S, 2002, Europhys Lett, V60, P512, Doi 10.1209/epl/i2002-00248-2"
n5297,"Barrat A, 2004, P Natl Acad Sci Usa, V101, P3747, Doi 10.1073/pnas.0400087101"
n5298,"Huberman Ba, 2004, Lect Notes Phys, V650, P371"
n5299,"Kirman A, 2007, J Econ Dyn Control, V31, P2085, Doi 10.1016/j.jedc.2007.01.003"
n5300,"Deng Xt, 1994, Math Oper Res, V19, P257, Doi 10.1287/moor.19.2.257"
n5301,"Rabin M, 1993, Am Econ Rev, V83, P281"
n5302,"Ashraf N, 2005, J Econ Perspect, V19, P[131, 135]"
n5303,"Newman M, 2000, Phys Rev E, V68, Doi Unsp 036122"
n5304,"Bowles S, 2000, 0003017 Sant Fe"
n5305,"Shapley L. S., 1953, Contributions Theory, Vii, P307"
n5306,"Jackson Mo, 1996, J Econ Theory, V71, P44, Doi 10.1006/jeth.1996.0108"
n5307,"Bergstrom Tc, 1995, Am Econ Rev, V85, P58"
n5308,"Winter E, 2002, Hdb Game Theory, P2026"
n5309,"Akerlof Ga, 1997, Econometrica, V65, P1005, Doi 10.2307/2171877"
n5310,"Goyal S, 2007, In Press Connections"
n5311,"Durlauf S. N., 2001, Social Dynamics"
n5312,"Milgram S., 1967, Psychol Today, V2, P60, Doi Doi 10.1145/335305.335325"
n5313,"Weisbuch G, 2000, Econ J, V110, P411, Doi 10.1111/1468-0297.00531"
n5314,"Binmore K., 1990, Essays Fdn Game Theo"
n5315,"Seabright Paul, 2004, Co Strangers"
n5316,"Aboulafia M, 1997, Making Markets Oppor"
n5317,"Axelrod R., 1984, Evolution Cooperatio"
n5318,"Haag M, 2006, Int Econ Rev, V47, P265, Doi 10.1111/j.1468-2354.2006.00379.x"
n5319,"Hardin R, 1971, Behav Sci, V16, P472, Doi 10.1002/bs.3830160507"
n5320,"Kranton Re, 1996, Am Econ Rev, V86, P830"
n5321,"Fehr E, 2000, J Econ Perspect, V14, P159, Doi 10.1257/jep.14.3.159"
n5322,"Jackson Mo, 2002, J Econ Theory, V106, P265, Doi 10.1006/jeth.2001.2903"
n5323,"Henrich J.p., 2004, Fdn Human Sociality"
n5324,"Markose Sm, 2005, Econ J, V115, Pf159, Doi 10.1111/j.1468-0297.2005.01000.x"
n5325,"Hardin R., 1982, Collective Action"
n5326,"Axtell R, 2005, Econ J, V115, Pf193, Doi 10.1111/j.1468-0297.2005.01001.x"
n5327,"Jackson Mo, 2005, Game Econ Behav, V51, P128, Doi 10.1016/j.geb.2004.04.009"
n5328,"Dunbar Rim, 1998, Evol Anthropol, V6, P178, Doi 10.1002/(sici)1520-6505(1998)6:5<178::aid-evan5>3.0.co;2-8"
n5329,"Bala V, 2000, Econometrica, V68, P1181, Doi 10.1111/1468-0262.00155"
n5330,"Newman Mej, 2004, P Natl Acad Sci Usa, V101, P5200, Doi 10.1073/pnas.0307545100"
n5331,"Watts D, 1999, Small Worlds"
n5332,"Bowles S, 2000, 0012072 Sant Fe I"
n5333,"Aumann R. J., 1988, Shapley Value"
n5334,"Ostrom E, 2000, J Econ Perspect, V14, P137, Doi 10.1257/jep.14.3.137"
n5335,"Young H. P., 1985, International Journal Of Game Theory, V14, P65, Doi 10.1007/bf01769885"
n5336,"Zhou Wx, 2005, P Roy Soc B-biol Sci, V272, P439, Doi 10.1098/rspb.2004.2970"
n5337,"Zhou Wx, 2006, Forecasting, V22, P153"
n5338,"Kirman Ap, 1992, J Econ Perspect, V6, P117"
n5339,"Roth Ae, 1991, Am Econ Rev, V81, P1068"
n5340,"Myerson R. B., 1977, Mathematics Of Operations Research, V2, P225, Doi 10.1287/moor.2.3.225"
n5341,"Loney Ds, 2007, Abstr Pap Am Chem S, V233"
n5342,"Rubenstein D. I., 1994, Animal Soc Individua, P13"
n5343,"Krause J., 2002, Living Groups"
n5344,"Moehlman P. D. R., 2002, Equids Zebras Asses"
n5345,"Klingel H, 1998, Appl Anim Behav Sci, V60, P103, Doi 10.1016/s0168-1591(98)00160-9"
n5346,"Feh C, 1994, Rev Ecol-terre Vie, V49, P11"
n5347,"Altizer S, 2003, Annu Rev Ecol Evol S, V34, P517, Doi 10.1146/annurev.ecolsys.34.030102.151725"
n5348,"Ginsberg Jr, 1987, Thesis Princeton U P, P268"
n5349,"Whitehead H, 1999, Adv Stud Behav, V28, P33, Doi 10.1016/s0065-3454(08)60215-6"
n5350,"Bonabeau E, 1999, P Natl Acad Sci Usa, V96, P4472, Doi 10.1073/pnas.96.8.4472"
n5351,"Rubenstein D.i., 1986, P282"
n5352,"Cross Pc, 2005, Anim Behav, V69, P499, Doi 10.1016/j.anbehav.2004.08.006"
n5353,"Ginsberg Jr, 1990, Behav Ecol Sociobiol, V26, P427"
n5354,"Rubenstein D. I., 1986, Ecological Aspects S"
n5355,"Altmann J, 1996, P Natl Acad Sci Usa, V93, P5797, Doi 10.1073/pnas.93.12.5797"
n5356,"Couzin Id, 2003, Adv Stud Behav, V32, P1, Doi 10.1016/s0065-3454(03)01001-5"
n5357,"Hemelrijk Ck, 1999, P Roy Soc B-biol Sci, V266, P361, Doi 10.1098/rspb.1999.0646"
n5358,"Brager S, 1999, Can J Zool, V77, P13, Doi 10.1139/cjz-77-1-13"
n5359,"Cairns Sj, 1987, Anim Behav, V35, P1454, Doi 10.1016/s0003-3472(87)80018-0"
n5360,"Manly Bfj, 1995, Ecology, V76, P1109, Doi 10.2307/1940919"
n5361,"Chapman Ca, 1993, Folia Primatol, V61, P31, Doi 10.1159/000156724"
n5362,"Keeling Mj, 2005, J R Soc Interface, V2, P295, Doi 10.1098/rsif.2005.0051"
n5363,"Whitehead H, 1997, Anim Behav, V53, P1053, Doi 10.1006/anbe.1996.0358"
n5364,"Symington Mm, 1990, Int J Primatol, V11, P47, Doi 10.1007/bf02193695"
n5365,"Watts Dj, 1998, Nature, V393, P442"
n5366,"Hamilton Mj, 2007, Am J Phys Anthropol, P124"
n5367,"Stratford D, 2007, Cult Health Sex, V9, P121, Doi 10.1080/13691050600976650"
n5368,"Jones Dl, 1998, Sex Transm Dis, V25, P187, Doi 10.1097/00007435-199804000-00002"
n5369,"Buchanan D, 2005, Drug Alcohol Depen, V81, P221"
n5370,"Edlin Br, 1992, J Psychoactive Drugs, V24, P363"
n5371,"Aral So, 2005, J Infect Dis, V191, Ps1, Doi 10.1086/425290"
n5372,"Castro Kg, 1988, Science, V239, P193, Doi 10.1126/science.3336781"
n5373,"Ellerbrock Tv, 2004, Am J Epidemiol, V160, P582, Doi 10.1093/aje/kwh262"
n5374,"Aral So, 1996, Sex Transm Dis, V23, P9, Doi 10.1097/00007435-199601000-00005"
n5375,"Hwang Ly, 2000, Clin Infect Dis, V31, P920, Doi 10.1086/318131"
n5376,"Ellerbrock Tv, 1995, Obstet Gynecol, V86, P400, Doi 10.1016/0029-7844(95)00182-q"
n5377,"Weeks Mr, 1998, Women Health, V27, P205, Doi 10.1300/j013v27n01_13"
n5378,"Ross Mw, 1999, Int J Std Aids, V10, P224, Doi 10.1258/0956462991913989"
n5379,"*palm Beach Post, 2001, Palm Beach Post 0630, Pb1"
n5380,"Adimora Aa, 2003, Jaids-j Acq Imm Def, V34, P423, Doi 10.1097/00126334-200312010-00010"
n5381,"Bartolozzi C, 2004, Eur Radiol, V14, P14, Doi 10.1007/s00330-003-1966-9"
n5382,"Grey Mr, 1992, Ann Intern Med, V1, P329"
n5383,"*cdc, 1992, Morbidity Mortality, V41, P723"
n5384,"Baseman J, 1999, Sex Transm Dis, V26, P444, Doi 10.1097/00007435-199909000-00005"
n5385,"*palm Beach Post, 1995, Palm Beach Post 0209, Pa4"
n5386,"Ellerbrock Tv, 1992, New Engl J Med, V327, P1704, Doi 10.1056/nejm199212103272402"
n5387,"*stat Flor Dep Hlt, 2004, Hiv Aids Surv Rep"
n5388,"Peltz J, 1997, Palm Beach Post 1012, Pa1"
n5389,"Cdc, 2005, Morbidity Mortality, V54, P89"
n5390,"Mccoy Cb, 1999, Subst Use Misuse, V34, P595, Doi 10.3109/10826089909037233"
n5391,"Ross Mw, 2002, Int J Std Aids, V13, P769, Doi 10.1258/095646202320753736"
